date,regime,regime_name,period_name
2001-05-03,1,SIDEWAYS,Dot-com Crash
2001-05-03,1,SIDEWAYS,Dot-com Crash
2001-05-03,1,SIDEWAYS,Dot-com Crash
2001-05-03,1,SIDEWAYS,Dot-com Crash
2001-05-03,1,SIDEWAYS,Dot-com Crash
2001-05-03,1,SIDEWAYS,Dot-com Crash
2001-05-03,1,SIDEWAYS,Dot-com Crash
2001-05-04,1,SIDEWAYS,Dot-com Crash
2001-05-07,1,SIDEWAYS,Dot-com Crash
2001-05-08,1,SIDEWAYS,Dot-com Crash
2001-05-09,1,SIDEWAYS,Dot-com Crash
2001-05-10,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-11,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-14,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-15,1,SIDEWAYS,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-16,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-17,0,BULL,Dot-com Crash
2001-05-18,0,BULL,Dot-com Crash
2001-05-21,0,BULL,Dot-com Crash
2001-05-22,0,BULL,Dot-com Crash
2001-05-23,1,SIDEWAYS,Dot-com Crash
2001-05-24,0,BULL,Dot-com Crash
2001-05-25,0,BULL,Dot-com Crash
2001-05-29,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-30,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-05-31,1,SIDEWAYS,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-01,0,BULL,Dot-com Crash
2001-06-04,1,SIDEWAYS,Dot-com Crash
2001-06-05,0,BULL,Dot-com Crash
2001-06-06,0,BULL,Dot-com Crash
2001-06-07,0,BULL,Dot-com Crash
2001-06-08,1,SIDEWAYS,Dot-com Crash
2001-06-11,1,SIDEWAYS,Dot-com Crash
2001-06-12,1,SIDEWAYS,Dot-com Crash
2001-06-13,1,SIDEWAYS,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-14,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-15,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-18,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-19,2,BEAR,Dot-com Crash
2001-06-20,2,BEAR,Dot-com Crash
2001-06-21,2,BEAR,Dot-com Crash
2001-06-22,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-25,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-26,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-27,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-28,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-06-29,2,BEAR,Dot-com Crash
2001-07-02,2,BEAR,Dot-com Crash
2001-07-03,2,BEAR,Dot-com Crash
2001-07-05,2,BEAR,Dot-com Crash
2001-07-06,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-09,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-10,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-11,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-12,2,BEAR,Dot-com Crash
2001-07-13,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-16,1,SIDEWAYS,Dot-com Crash
2001-07-17,1,SIDEWAYS,Dot-com Crash
2001-07-18,1,SIDEWAYS,Dot-com Crash
2001-07-19,1,SIDEWAYS,Dot-com Crash
2001-07-20,1,SIDEWAYS,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-23,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-24,2,BEAR,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-25,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-26,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-27,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-30,1,SIDEWAYS,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-07-31,2,BEAR,Dot-com Crash
2001-08-01,1,SIDEWAYS,Dot-com Crash
2001-08-02,1,SIDEWAYS,Dot-com Crash
2001-08-03,0,BULL,Dot-com Crash
2001-08-06,1,SIDEWAYS,Dot-com Crash
2001-08-07,0,BULL,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-08,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-09,1,SIDEWAYS,Dot-com Crash
2001-08-10,2,BEAR,Dot-com Crash
2001-08-13,1,SIDEWAYS,Dot-com Crash
2001-08-14,2,BEAR,Dot-com Crash
2001-08-15,2,BEAR,Dot-com Crash
2001-08-16,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-17,2,BEAR,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-20,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-21,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-22,1,SIDEWAYS,Dot-com Crash
2001-08-23,2,BEAR,Dot-com Crash
2001-08-24,1,SIDEWAYS,Dot-com Crash
2001-08-27,2,BEAR,Dot-com Crash
2001-08-28,2,BEAR,Dot-com Crash
2001-08-29,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-30,2,BEAR,Dot-com Crash
2001-08-31,2,BEAR,Dot-com Crash
2001-09-04,2,BEAR,Dot-com Crash
2001-09-05,2,BEAR,Dot-com Crash
2001-09-06,2,BEAR,Dot-com Crash
2001-09-07,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-10,2,BEAR,Dot-com Crash
2001-09-17,2,BEAR,Dot-com Crash
2001-09-18,2,BEAR,Dot-com Crash
2001-09-19,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-20,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-21,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-24,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-25,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-26,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-27,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-09-28,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-01,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-02,2,BEAR,Dot-com Crash
2001-10-03,2,BEAR,Dot-com Crash
2001-10-04,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-05,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-08,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-09,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-10,2,BEAR,Dot-com Crash
2001-10-11,2,BEAR,Dot-com Crash
2001-10-12,2,BEAR,Dot-com Crash
2001-10-15,2,BEAR,Dot-com Crash
2001-10-16,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-17,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-18,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-19,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-22,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-23,2,BEAR,Dot-com Crash
2001-10-24,2,BEAR,Dot-com Crash
2001-10-25,1,SIDEWAYS,Dot-com Crash
2001-10-26,1,SIDEWAYS,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-29,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-30,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-10-31,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-01,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-02,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-05,2,BEAR,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-06,1,SIDEWAYS,Dot-com Crash
2001-11-07,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-08,1,SIDEWAYS,Dot-com Crash
2001-11-09,1,SIDEWAYS,Dot-com Crash
2001-11-09,1,SIDEWAYS,Dot-com Crash
2001-11-09,1,SIDEWAYS,Dot-com Crash
